launch_date,brand,model,height_mm,brand_color
2006-06-01,Motorola,W375,99,"rgba( 0 ,  0 ,  0 , 0.2)"
2007-01-01,Motorola,W209,108,"rgba( 0 ,  0 ,  0 , 0.2)"
2006-06-01,Motorola,W208,108,"rgba( 0 ,  0 ,  0 , 0.2)"
2006-02-01,Motorola,W220,95,"rgba( 0 ,  0 ,  0 , 0.2)"
2006-01-01,Motorola,ROKR E2,106,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-11-01,Motorola,RAZR V3i,98,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-09-01,Motorola,ROKR E1,108,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-12-01,Motorola,A1200,95.7,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-07-01,Motorola,A732,88,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-06-01,Motorola,E895,93,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,V3x,99,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-10-01,Motorola,E1070,96,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-10-01,Motorola,E770,111,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,SLVR L7,113,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,PEBL U6,86.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,A1010,117,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,E1120,113,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,V1050,94,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-03-01,Motorola,E680i,109,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,V361,90,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,V360,90,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,L6,113,"rgba( 0 ,  0 ,  0 , 0.2)"
2005-01-01,Motorola,L2,113,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-10-01,Motorola,V635,89,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-07-01,Motorola,V980,94,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-07-01,Motorola,C980,114,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-07-01,Motorola,RAZR V3,98,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-07-01,Motorola,A780,106,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-07-01,Motorola,V975,94,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-07-01,Motorola,C975,114,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,A840,94,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,E680,109,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,E398,108,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,MPx,99.7,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,MPx220,100,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,E1000,114,"rgba( 0 ,  0 ,  0 , 0.2)"
2004-01-01,Motorola,A1000,116,"rgba( 0 ,  0 ,  0 , 0.2)"
2003-07-01,Motorola,MPx200,89,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-11-01,Motorola,Moto G Turbo Edition,142.1,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-11-01,Motorola,Moto X Force,149.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-10-01,Motorola,Droid Turbo 2,149.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-10-01,Motorola,Droid Maxx 2,148,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-07-01,Motorola,Moto X Style,153.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-07-01,Motorola,Moto X Play Dual SIM,148,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-07-01,Motorola,Moto X Play,148,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-07-01,Motorola,Moto G Dual SIM (3rd gen),142.1,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-09-01,Motorola,Moto 360 Sport (1st gen),45,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-09-01,Motorola,Moto 360 46mm (2nd gen),46,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-09-01,Motorola,Moto 360 42mm (2nd gen),42,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-09-01,Motorola,Moto 360 (1st gen),46,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-07-01,Motorola,Moto G (3rd gen),142.1,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-03-01,Motorola,Moto E Dual SIM (2nd gen),129.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-02-01,Motorola,Moto E (2nd gen),129.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-03-01,Motorola,Moto G 4G (2nd gen),141.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-01-01,Motorola,Moto G 4G Dual SIM (2nd gen),141.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-11-01,Motorola,Moto Maxx,143.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-10-01,Motorola,DROID Turbo,143.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-10-01,Motorola,Nexus 6,159.3,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-09-01,Motorola,Moto X (2nd Gen),140.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-09-01,Motorola,Moto G Dual SIM (2nd gen),141.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-09-01,Motorola,Moto G (2nd gen),141.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-05-01,Motorola,Moto G 4G,129.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-08-01,Motorola,Luge,122.4,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-05-01,Motorola,Moto E,124.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-05-01,Motorola,Moto E Dual SIM,124.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2014-01-01,Motorola,Moto G Dual SIM,129.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-11-01,Motorola,Moto G,129.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-08-01,Motorola,Moto X,129.3,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-07-01,Motorola,DROID Ultra,137.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-07-01,Motorola,DROID Maxx,137.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-07-01,Motorola,DROID Mini,121.3,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-03-01,Motorola,RAZR D3 XT919,119.3,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-03-01,Motorola,RAZR D1,110,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-11-01,Motorola,Electrify M XT905,123.2,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-09-01,Motorola,RAZR i XT890,122.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-09-01,Motorola,DROID RAZR MAXX HD,131.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-09-01,Motorola,DROID RAZR HD,131.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-09-01,Motorola,RAZR HD XT925,131.9,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-09-01,Motorola,DROID RAZR M,122.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-09-01,Motorola,RAZR M XT905,122.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-07-01,Motorola,DEFY XT XT556,115,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-07-01,Motorola,Electrify 2 XT881,128.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-07-01,Motorola,Photon Q 4G LTE XT897,126.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-07-01,Motorola,Defy Pro XT560,110,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-07-01,Motorola,ATRIX HD MB886,133.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-06-01,Motorola,XT760,120.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-05-01,Motorola,ATRIX TV XT687,119.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2012-05-01,Motorola,ATRIX TV XT682,119.8,"rgba( 0 ,  0 ,  0 , 0.2)"
2003-10-01,Sendo,X,110,"rgba( 0 ,  0 ,  0 , 0.2)"
2016-02-01,Xiaomi,Mi 5,144.6,"rgba( 250 ,  122 ,  32 , 0.2)"
2016-02-01,Xiaomi,Mi 4s,139.3,"rgba( 250 ,  122 ,  32 , 0.2)"
2016-01-01,Xiaomi,Redmi Note 3,150,"rgba( 250 ,  122 ,  32 , 0.2)"
2016-01-01,Xiaomi,Redmi 3,139.3,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-12-01,Xiaomi,Redmi Note Prime,154,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-11-01,Xiaomi,Mi Pad 2,200.4,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-11-01,Xiaomi,Redmi Note 3 (MediaTek),150,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-09-01,Xiaomi,Mi 4c,138.1,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-08-01,Xiaomi,Redmi Note 2,152,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-08-01,Xiaomi,Redmi 2 Prime,134,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-04-01,Xiaomi,Mi 4i,138.1,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-01-01,Xiaomi,Mi Note Pro,155.1,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-01-01,Xiaomi,Mi Note,155.1,"rgba( 250 ,  122 ,  32 , 0.2)"
2015-08-01,Xiaomi,Redmi 2,134,"rgba( 250 ,  122 ,  32 , 0.2)"
2014-12-01,Xiaomi,Mi 4 LTE,139.2,"rgba( 250 ,  122 ,  32 , 0.2)"
2014-08-01,Xiaomi,Redmi Note 4G,154,"rgba( 250 ,  122 ,  32 , 0.2)"
2014-07-01,Xiaomi,Mi 4,139.2,"rgba( 250 ,  122 ,  32 , 0.2)"
2014-03-01,Xiaomi,Mi Pad 7.9,202,"rgba( 250 ,  122 ,  32 , 0.2)"
2014-03-01,Xiaomi,Redmi Note,154,"rgba( 250 ,  122 ,  32 , 0.2)"
2013-09-01,Xiaomi,Mi 3,144,"rgba( 250 ,  122 ,  32 , 0.2)"
2014-05-01,Xiaomi,Redmi 1S,137,"rgba( 250 ,  122 ,  32 , 0.2)"
2013-07-01,Xiaomi,Redmi,137,"rgba( 250 ,  122 ,  32 , 0.2)"
2013-01-01,Xiaomi,Mi 2A,133,"rgba( 250 ,  122 ,  32 , 0.2)"
2013-04-01,Xiaomi,Mi 2S,126,"rgba( 250 ,  122 ,  32 , 0.2)"
2012-08-01,Xiaomi,Mi 2,126,"rgba( 250 ,  122 ,  32 , 0.2)"
2012-08-01,Xiaomi,Mi 1S,125,"rgba( 250 ,  122 ,  32 , 0.2)"
2006-08-01,Fujitsu Siemens,T830,126,"rgba( 80 ,  80 ,  80 , 0.2)"
2006-08-01,Fujitsu Siemens,T810,126,"rgba( 80 ,  80 ,  80 , 0.2)"
2008-05-01,MWg,Zinc II,109.5,"rgba( 148 ,  151 ,  156 , 0.2)"
2007-01-01,MWg,Atom Life,106,"rgba( 148 ,  151 ,  156 , 0.2)"
2007-04-01,MWg,UBiQUiO 503g,123,"rgba( 148 ,  151 ,  156 , 0.2)"
2008-03-01,MWg,Atom V,116,"rgba( 148 ,  151 ,  156 , 0.2)"
2008-03-01,MWg,UBiQUiO 501,122,"rgba( 148 ,  151 ,  156 , 0.2)"
2015-01-01,Energizer,Energy 500,152.3,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-01-01,Energizer,Energy 400,134.5,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-01-01,Energizer,Energy 240,125,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-01-01,Energizer,Energy 200,121.7,"rgba( 0 ,  0 ,  0 , 0.2)"
2015-11-01,Energizer,Energy 100,129,"rgba( 0 ,  0 ,  0 , 0.2)"
2013-01-01,Gionee,Pioneer P3,129.3,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Pioneer P2,126,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Pioneer P1,113,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Ctrl V1,123,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Ctrl V2,115,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Ctrl V3,130,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-01-01,Gionee,Ctrl V4s,131,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Ctrl V4,136,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Dream D1,130,"rgba( 219 ,  59 ,  19 , 0.2)"
2016-02-01,Gionee,S8,154.3,"rgba( 219 ,  59 ,  19 , 0.2)"
2016-01-01,Gionee,Marathon M5 mini,143.5,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-12-01,Gionee,Marathon M5 enjoy,155,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-12-01,Gionee,Marathon M5 Plus,160.9,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-12-01,Gionee,Marathon M5 lite,143,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-12-01,Gionee,Pioneer P5W,143.3,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-11-01,Gionee,S6,151.9,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-11-01,Gionee,Elife S Plus,155,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-09-01,Gionee,F103,143,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-06-01,Gionee,Elife E8,164,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-09-01,Gionee,S5.1 Pro,145.1,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-08-01,Gionee,Marathon M4,144.7,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-06-01,Gionee,Marathon M5,152,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-04-01,Gionee,Pioneer P4S,134.5,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-03-01,Gionee,Elife S7,148.8,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-09-01,Gionee,Pioneer P3S,133,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-06-01,Gionee,Pioneer P2M,124,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-05-01,Gionee,Pioneer P2S,126,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-03-01,Gionee,S96,128,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-05-01,Gionee,L800,121,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-05-01,Gionee,L700,119.8,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-11-01,Gionee,Marathon M3,144.5,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-09-01,Gionee,Elife S5.1,139.8,"rgba( 219 ,  59 ,  19 , 0.2)"
2015-01-01,Gionee,Pioneer P6,142.8,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-11-01,Gionee,Pioneer P5L,142.8,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-06-01,Gionee,Pioneer P4,135,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-11-01,Gionee,Ctrl V6L,143,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-01-01,Gionee,Ctrl V5,134.5,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-02-01,Gionee,Elife S5.5,145.1,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-12-01,Gionee,Elife E7 Mini,139.8,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Elife E7,150.6,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Elife E6,142.5,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Elife E5,137,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Elife E3,137,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-01-01,Gionee,M2,144,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-01-01,Gionee,Gpad G5,157.3,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-01-01,Gionee,Gpad G4,163.5,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Gpad G3,157.7,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-05-01,Gionee,Gpad G2,145,"rgba( 219 ,  59 ,  19 , 0.2)"
2013-01-01,Gionee,Gpad G1,142,"rgba( 219 ,  59 ,  19 , 0.2)"
2014-08-01,HTC,Desire 510,139.9,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-08-01,HTC,One (M8) for Windows,146.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-08-01,HTC,One (M8) for Windows (CDMA),146.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-08-01,HTC,Butterfly 2,145.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-07-01,HTC,One Remix,137.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-06-01,HTC,One (M8) dual sim,146.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-06-01,HTC,Desire 516 dual sim,140,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-06-01,HTC,One (E8),146.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-05-01,HTC,One mini 2,137.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-05-01,HTC,Desire 616 dual sim,142,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-04-01,HTC,Desire 210 dual sim,125.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-03-01,HTC,One (M8) CDMA,146.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-03-01,HTC,One (M8),146.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-04-01,HTC,Desire 310 dual sim,131.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-01-01,HTC,Desire 310,132.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-05-01,HTC,Desire 816 dual sim,156.6,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-02-01,HTC,Desire 816,156.6,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-02-01,HTC,Desire 610,143.1,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-12-01,HTC,Desire 501 dual sim,128.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2014-01-01,HTC,Desire 700,145.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-11-01,HTC,Desire 700 dual sim,145.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-11-01,HTC,Desire 601 dual sim,134.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-11-01,HTC,Desire 501,128.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-10-01,HTC,One Max,164.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-09-01,HTC,Desire 300,131.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-09-01,HTC,Desire 601,134.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-08-01,HTC,Desire 500,131.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-07-01,HTC,One mini,132,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-04-01,HTC,Desire L,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-04-01,HTC,Desire P,129.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-04-01,HTC,Desire Q,118.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-06-01,HTC,8XT,132.1,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-06-01,HTC,Butterfly S,144.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-06-01,HTC,Desire 200,107.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-05-01,HTC,Desire 600 dual sim,134.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-04-01,HTC,First,126,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-06-01,HTC,One Dual Sim,137.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-02-01,HTC,One,137.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-01-01,HTC,Desire U,118.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-12-01,HTC,Desire 400 dual sim,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-12-01,HTC,Butterfly,143,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-11-01,HTC,DROID DNA,141,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-11-01,HTC,One SV CDMA,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-11-01,HTC,One SV,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-11-01,HTC,Desire SV,129.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-10-01,HTC,One VX,133.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-10-01,HTC,One X+,134.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-11-01,HTC,Windows Phone 8X CDMA,132.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-09-01,HTC,Windows Phone 8X,132.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-09-01,HTC,Windows Phone 8S,120.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-08-01,HTC,One ST,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-08-01,HTC,One SC,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-08-01,HTC,Desire X,118.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-06-01,HTC,Desire VT,119.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2013-07-01,HTC,Desire XC,119.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-06-01,HTC,Desire VC,119.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-06-01,HTC,Desire V,118.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-05-01,HTC,Desire C,107.2,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-04-01,HTC,J,131.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-05-01,HTC,DROID Incredible 4G LTE,121.9,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-04-01,HTC,Evo 4G LTE,134.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-06-01,HTC,One XC,134.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-02-01,HTC,One X,134.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-02-01,HTC,One X AT&T,134.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-02-01,HTC,One XL,134.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-05-01,HTC,One S C2,130.9,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-02-01,HTC,One S,130.9,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-02-01,HTC,One V,120.3,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-02-01,HTC,Velocity 4G Vodafone,128.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-01-01,HTC,Velocity 4G,128.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2012-01-01,HTC,Titan II,132,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-11-01,HTC,Rezound,129,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-10-01,HTC,Vivid,128.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-10-01,HTC,EVO Design 4G,121.9,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-10-01,HTC,Sensation XL,132.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Explorer,102.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Amaze 4G,130,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Raider 4G,128,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Rhyme,119,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Hero S,115,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Rhyme CDMA,119,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Sensation XE,126.1,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Jetstream,251,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-08-01,HTC,Titan,131.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-09-01,HTC,Radar,120.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-06-01,HTC,Panache,122.2,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-06-01,HTC,Status,114.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-05-01,HTC,Trophy,119,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-04-01,HTC,DROID Incredible 2,120.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-04-01,HTC,Sensation 4G,126.1,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-01-01,HTC,EVO 3D,126,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-04-01,HTC,Sensation,126.1,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-03-01,HTC,EVO 3D CDMA,127,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-03-01,HTC,HD7S,122,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Merge,120.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Incredible S,120,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Desire S,115,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Wildfire S,101.3,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Salsa,109.1,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,ChaCha,114.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Flyer,195.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-02-01,HTC,Flyer Wi-Fi,195.4,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-03-01,HTC,EVO View 4G,196,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-01-01,HTC,Inspire 4G,122.9,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-01-01,HTC,Freestyle,106.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-01-01,HTC,ThunderBolt 4G,122,"rgba( 151 ,  203 ,  47 , 0.2)"
2011-01-01,HTC,EVO Shift 4G,117,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,Gratia,103.8,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,HD7,122,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,7 Pro,117.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,7 Surround,119.7,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,7 Mozart,119,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,7 Trophy,118.5,"rgba( 151 ,  203 ,  47 , 0.2)"
2010-10-01,HTC,Arrive,117.5,"rgba( 151 ,  203 ,  47 , 0.2)"
