date,Y,trimestre,y,XB,C,L,A,z,T_lin,S_lin,I_lin,z_SA,T_final,I_final,y_SA_final,Y_SA_final,epsilon,evento
2008-07-01,33495.5999690441,2008-T3,10.419169364979114,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.3735873684462,10.410823622894657,-0.0376449443660397,4.08689917513527e-4,10.41123231281217,10.4557630073189,4.08689917513527e-4,10.4561716972364,34758.23138170772,-0.0196526574975871,
2008-10-01,35968.8718954995,2008-T4,10.490409173826425,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.4448271772935,10.403786681458357,0.0424566804474877,-0.00141618461236881,10.402370496845988,10.4487260658826,-0.00141618461236881,10.4473098812702,34451.57112216335,-0.024336765663972,
2009-01-01,33757.9495457263,2009-T1,10.426971210660586,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.3852293886453,10.397643735638058,-0.0139325041022841,0.00151815710952974,10.399161892747587,10.4425831200623,0.00151815710952974,10.4441012771718,34341.20682222163,-0.0203629064199063,
2009-04-01,34311.3983937013,2009-T2,10.443232892634905,0.044939384424242806,0,0.044939384424242806,0,10.3982935082107,10.395574503788257,0.00831489307978999,-0.00559588865735527,10.389978615130902,10.4405138882125,-0.00559588865735527,10.4349179995551,34027.28560526915,-0.0166268555581328,
2009-07-01,33255.2830394067,2009-T3,10.411968921865784,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.3663869253329,10.402634959756957,-0.0368358374365765,5.87803012512822e-4,10.40322276276947,10.4475743441812,5.87803012512822e-4,10.4481621471937,34480.945537870546,0.00987651812144859,
2009-10-01,36429.0625661571,2009-T4,10.5031221572026,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.4575401606697,10.412829939631758,0.0430398515438861,0.00167036949400945,10.414500309125767,10.457769324056,0.00167036949400945,10.45943969355,34872.006961559804,0.00558731535205447,
2010-01-01,34410.3644507588,2010-T1,10.446113090155338,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.40437126814,10.426333806481956,-0.0150932060573268,-0.00686933228458386,10.419464474197373,10.4712731909062,-0.00686933228458386,10.4644038586216,35045.547746667566,-0.00555795802970153,
2010-04-01,36511.625422267,2010-T2,10.505385993578367,0.044939384424242806,0,0.044939384424242806,0,10.4604466091542,10.449603428741057,0.00855531262875473,0.00228786778435719,10.451891296525414,10.4945428131653,0.00228786778435719,10.4968306809496,36200.589454312765,0.0332236357079106,
2010-07-01,35749.41144339,2010-T3,10.484289084864677,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.4387070883318,10.472063265929757,-0.0367445089749577,0.00338833137696781,10.475451597306725,10.517002650354,0.00338833137696781,10.520390981731,37063.61285499561,0.0159809856561164,
2010-10-01,39143.1576450917,2010-T4,10.574980913349812,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.5293989168169,10.487641623584457,0.0435623068469266,-0.00180501361449892,10.485836609969958,10.5325810080087,-0.00180501361449892,10.5307759943942,37450.524507731796,0.00282762924285119,
